gene;sample;mutated;label;year
IncA/C;55;0;Inc-group;2009
IncA/C2;55;0;Inc-group;2009
IncFIA;55;0;Inc-group;2009
IncFIB;55;0;Inc-group;2009
IncFIC;55;0;Inc-group;2009
IncFII;55;0;Inc-group;2009
IncHI1A;55;0;Inc-group;2009
IncHI1B;55;0;Inc-group;2009
IncHI2;55;0;Inc-group;2009
IncHI2A;55;0;Inc-group;2009
IncI2;55;0;Inc-group;2009
IncL/M;55;0;Inc-group;2009
IncN;55;0;Inc-group;2009
IncN2;55;0;Inc-group;2009
IncN3;55;0;Inc-group;2009
IncP;55;0;Inc-group;2009
IncQ1;55;0;Inc-group;2009
IncQ2;55;0;Inc-group;2009
IncU;55;0;Inc-group;2009
IncX3;55;0;Inc-group;2009
IncY;55;0;Inc-group;2009
Acinetobacter;55;0;Organism;2009
Aeromonas;55;0;Organism;2009
Citrobacter;55;0;Organism;2009
Enterbacter;55;0;Organism;2009
Enterobacter;55;0;Organism;2009
Enterobacteriaceae;55;0;Organism;2009
Escherichia;55;0;Organism;2009
Klebsiella;55;4;Organism;2009
Leclercia;55;0;Organism;2009
Morganella;55;0;Organism;2009
Pantoea;55;0;Organism;2009
Proteus;55;0;Organism;2009
Pseudomonas;55;0;Organism;2009
Raoultella;55;0;Organism;2009
Salmonella;55;0;Organism;2009
Serratia;55;0;Organism;2009
Resolvase found;55;5;Transpos.;2009
Tn4401;;0;Transpos.;2009
Tn4401 fragmented;;0;Transpos.;2009
CMY;149;0;β-lactamases;2016
CTX-M;149;0;β-lactamases;2016
DHA;149;0;β-lactamases;2016
FOX;149;0;β-lactamases;2016
GES;149;0;β-lactamases;2016
IMP;149;0;β-lactamases;2016
LAP;149;0;β-lactamases;2016
OXA;149;0;β-lactamases;2016
PSE;149;0;β-lactamases;2016
SHV;149;0;β-lactamases;2016
TEM;149;0;β-lactamases;2016
VEB;149;0;β-lactamases;2016
umuC/D;149;0;features;2016
Plasmid-segregation;149;0;features;2016
Toxin-antitoxin;149;0;features;2016
psiA/B;149;0;features;2016
Mercuric Res.;149;0;features;2016
Copper Res.;149;0;features;2016
Arsenic Res.;149;0;features;2016
IncA/C;149;0;Inc-group;2016
IncA/C2;149;0;Inc-group;2016
IncFIA;149;0;Inc-group;2016
IncFIB;149;0;Inc-group;2016
IncFIC;149;0;Inc-group;2016
IncFII;149;0;Inc-group;2016
IncHI1A;149;0;Inc-group;2016
IncHI1B;149;0;Inc-group;2016
IncHI2;149;0;Inc-group;2016
IncHI2A;149;0;Inc-group;2016
IncI2;149;0;Inc-group;2016
IncL/M;149;0;Inc-group;2016
IncN;149;0;Inc-group;2016
IncN2;149;0;Inc-group;2016
IncN3;149;0;Inc-group;2016
IncP;149;0;Inc-group;2016
IncQ1;149;0;Inc-group;2016
IncQ2;149;0;Inc-group;2016
IncU;149;0;Inc-group;2016
IncX3;149;0;Inc-group;2016
IncY;149;0;Inc-group;2016
Acinetobacter;149;0;Organism;2016
Aeromonas;149;0;Organism;2016
Citrobacter;149;0;Organism;2016
Enterbacter;149;0;Organism;2016
Enterobacter;149;4;Organism;2016
Enterobacteriaceae;149;0;Organism;2016
Escherichia;149;0;Organism;2016
Klebsiella;149;4;Organism;2016
Leclercia;149;0;Organism;2016
Morganella;149;0;Organism;2016
Pantoea;149;0;Organism;2016
Proteus;149;0;Organism;2016
Pseudomonas;149;0;Organism;2016
Raoultella;149;0;Organism;2016
Salmonella;149;0;Organism;2016
Serratia;149;0;Organism;2016
Resolvase found;149;5;Transpos.;2016
Tn4401;;5;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;106;0;β-lactamases;2016
CTX-M;106;0;β-lactamases;2016
DHA;106;0;β-lactamases;2016
FOX;106;0;β-lactamases;2016
GES;106;0;β-lactamases;2016
IMP;106;0;β-lactamases;2016
LAP;106;0;β-lactamases;2016
OXA;106;0;β-lactamases;2016
PSE;106;0;β-lactamases;2016
SHV;106;0;β-lactamases;2016
TEM;106;0;β-lactamases;2016
VEB;106;0;β-lactamases;2016
umuC/D;106;2;features;2016
Plasmid-segregation;106;2;features;2016
Toxin-antitoxin;106;0;features;2016
psiA/B;106;0;features;2016
Mercuric Res.;106;0;features;2016
Copper Res.;106;0;features;2016
Arsenic Res.;106;0;features;2016
IncA/C;106;0;Inc-group;2016
IncA/C2;106;0;Inc-group;2016
IncFIA;106;0;Inc-group;2016
IncFIB;106;0;Inc-group;2016
IncFIC;106;0;Inc-group;2016
IncFII;106;0;Inc-group;2016
IncHI1A;106;0;Inc-group;2016
IncHI1B;106;0;Inc-group;2016
IncHI2;106;0;Inc-group;2016
IncHI2A;106;0;Inc-group;2016
IncI2;106;0;Inc-group;2016
IncL/M;106;3;Inc-group;2016
IncN;106;0;Inc-group;2016
IncN2;106;0;Inc-group;2016
IncN3;106;0;Inc-group;2016
IncP;106;0;Inc-group;2016
IncQ1;106;0;Inc-group;2016
IncQ2;106;0;Inc-group;2016
IncU;106;0;Inc-group;2016
IncX3;106;0;Inc-group;2016
IncY;106;0;Inc-group;2016
Acinetobacter;106;0;Organism;2016
Aeromonas;106;0;Organism;2016
Citrobacter;106;0;Organism;2016
Enterbacter;106;0;Organism;2016
Enterobacter;106;0;Organism;2016
Enterobacteriaceae;106;0;Organism;2016
Escherichia;106;0;Organism;2016
Klebsiella;106;4;Organism;2016
Leclercia;106;0;Organism;2016
Morganella;106;0;Organism;2016
Pantoea;106;0;Organism;2016
Proteus;106;0;Organism;2016
Pseudomonas;106;0;Organism;2016
Raoultella;106;0;Organism;2016
Salmonella;106;0;Organism;2016
Serratia;106;0;Organism;2016
Resolvase found;106;5;Transpos.;2016
Tn4401;;5;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;110;0;β-lactamases;2015
CTX-M;110;1;β-lactamases;2015
DHA;110;0;β-lactamases;2015
FOX;110;0;β-lactamases;2015
GES;110;0;β-lactamases;2015
IMP;110;0;β-lactamases;2015
LAP;110;0;β-lactamases;2015
OXA;110;0;β-lactamases;2015
PSE;110;0;β-lactamases;2015
SHV;110;0;β-lactamases;2015
TEM;110;1;β-lactamases;2015
VEB;110;0;β-lactamases;2015
umuC/D;110;2;features;2015
Plasmid-segregation;110;0;features;2015
Toxin-antitoxin;110;0;features;2015
psiA/B;110;0;features;2015
Mercuric Res.;110;0;features;2015
Copper Res.;110;0;features;2015
Arsenic Res.;110;0;features;2015
IncA/C;110;0;Inc-group;2015
IncA/C2;110;0;Inc-group;2015
IncFIA;110;0;Inc-group;2015
IncFIB;110;0;Inc-group;2015
IncFIC;110;0;Inc-group;2015
IncFII;110;0;Inc-group;2015
IncHI1A;110;0;Inc-group;2015
IncHI1B;110;0;Inc-group;2015
IncHI2;110;0;Inc-group;2015
IncHI2A;110;0;Inc-group;2015
IncI2;110;0;Inc-group;2015
IncL/M;110;0;Inc-group;2015
IncN;110;3;Inc-group;2015
IncN2;110;0;Inc-group;2015
IncN3;110;0;Inc-group;2015
IncP;110;0;Inc-group;2015
IncQ1;110;0;Inc-group;2015
IncQ2;110;0;Inc-group;2015
IncU;110;0;Inc-group;2015
IncX3;110;0;Inc-group;2015
IncY;110;0;Inc-group;2015
Acinetobacter;110;0;Organism;2015
Aeromonas;110;0;Organism;2015
Citrobacter;110;0;Organism;2015
Enterbacter;110;0;Organism;2015
Enterobacter;110;0;Organism;2015
Enterobacteriaceae;110;0;Organism;2015
Escherichia;110;4;Organism;2015
Klebsiella;110;4;Organism;2015
Leclercia;110;0;Organism;2015
Morganella;110;0;Organism;2015
Pantoea;110;0;Organism;2015
Proteus;110;0;Organism;2015
Pseudomonas;110;0;Organism;2015
Raoultella;110;0;Organism;2015
Salmonella;110;0;Organism;2015
Serratia;110;0;Organism;2015
Resolvase found;110;5;Transpos.;2015
Tn4401;;0;Transpos.;2015
Tn4401 fragmented;;0;Transpos.;2015
CMY;105;0;β-lactamases;2012
CTX-M;105;1;β-lactamases;2012
DHA;105;0;β-lactamases;2012
FOX;105;0;β-lactamases;2012
GES;105;0;β-lactamases;2012
IMP;105;0;β-lactamases;2012
LAP;105;0;β-lactamases;2012
OXA;105;0;β-lactamases;2012
PSE;105;0;β-lactamases;2012
SHV;105;0;β-lactamases;2012
TEM;105;1;β-lactamases;2012
VEB;105;0;β-lactamases;2012
umuC/D;105;2;features;2012
Plasmid-segregation;105;0;features;2012
Toxin-antitoxin;105;0;features;2012
psiA/B;105;0;features;2012
Mercuric Res.;105;0;features;2012
Copper Res.;105;0;features;2012
Arsenic Res.;105;0;features;2012
IncA/C;105;0;Inc-group;2012
IncA/C2;105;0;Inc-group;2012
IncFIA;105;0;Inc-group;2012
IncFIB;105;0;Inc-group;2012
IncFIC;105;0;Inc-group;2012
IncFII;105;0;Inc-group;2012
IncHI1A;105;0;Inc-group;2012
IncHI1B;105;0;Inc-group;2012
IncHI2;105;0;Inc-group;2012
IncHI2A;105;0;Inc-group;2012
IncI2;105;0;Inc-group;2012
IncL/M;105;0;Inc-group;2012
IncN;105;3;Inc-group;2012
IncN2;105;0;Inc-group;2012
IncN3;105;0;Inc-group;2012
IncP;105;0;Inc-group;2012
IncQ1;105;0;Inc-group;2012
IncQ2;105;0;Inc-group;2012
IncU;105;0;Inc-group;2012
IncX3;105;0;Inc-group;2012
IncY;105;0;Inc-group;2012
Acinetobacter;105;0;Organism;2012
Aeromonas;105;0;Organism;2012
Citrobacter;105;0;Organism;2012
Enterbacter;105;0;Organism;2012
Enterobacter;105;0;Organism;2012
Enterobacteriaceae;105;0;Organism;2012
Escherichia;105;4;Organism;2012
Klebsiella;105;4;Organism;2012
Leclercia;105;0;Organism;2012
Morganella;105;0;Organism;2012
Pantoea;105;0;Organism;2012
Proteus;105;0;Organism;2012
Pseudomonas;105;0;Organism;2012
Raoultella;105;0;Organism;2012
Salmonella;105;0;Organism;2012
Serratia;105;0;Organism;2012
Resolvase found;105;5;Transpos.;2012
Tn4401;;0;Transpos.;2012
Tn4401 fragmented;;0;Transpos.;2012
CMY;48;0;β-lactamases;2018
CTX-M;48;0;β-lactamases;2018
DHA;48;0;β-lactamases;2018
FOX;48;0;β-lactamases;2018
GES;48;0;β-lactamases;2018
IMP;48;0;β-lactamases;2018
LAP;48;0;β-lactamases;2018
OXA;48;1;β-lactamases;2018
PSE;48;0;β-lactamases;2018
SHV;48;0;β-lactamases;2018
TEM;48;0;β-lactamases;2018
VEB;48;0;β-lactamases;2018
umuC/D;48;2;features;2018
Plasmid-segregation;48;2;features;2018
Toxin-antitoxin;48;2;features;2018
psiA/B;48;2;features;2018
Mercuric Res.;48;0;features;2018
Copper Res.;48;0;features;2018
Arsenic Res.;48;0;features;2018
IncA/C;48;0;Inc-group;2018
IncA/C2;48;0;Inc-group;2018
IncFIA;48;0;Inc-group;2018
IncFIB;48;0;Inc-group;2018
IncFIC;48;0;Inc-group;2018
IncFII;48;0;Inc-group;2018
IncHI1A;48;0;Inc-group;2018
IncHI1B;48;0;Inc-group;2018
IncHI2;48;0;Inc-group;2018
IncHI2A;48;0;Inc-group;2018
IncI2;48;0;Inc-group;2018
IncL/M;48;0;Inc-group;2018
IncN;48;0;Inc-group;2018
IncN2;48;0;Inc-group;2018
IncN3;48;0;Inc-group;2018
IncP;48;0;Inc-group;2018
IncQ1;48;0;Inc-group;2018
IncQ2;48;0;Inc-group;2018
IncU;48;0;Inc-group;2018
IncX3;48;0;Inc-group;2018
IncY;48;0;Inc-group;2018
Acinetobacter;48;0;Organism;2018
Aeromonas;48;0;Organism;2018
Citrobacter;48;0;Organism;2018
Enterbacter;48;0;Organism;2018
Enterobacter;48;4;Organism;2018
Enterobacteriaceae;48;0;Organism;2018
Escherichia;48;0;Organism;2018
Klebsiella;48;0;Organism;2018
Leclercia;48;0;Organism;2018
Morganella;48;0;Organism;2018
Pantoea;48;0;Organism;2018
Proteus;48;0;Organism;2018
Pseudomonas;48;0;Organism;2018
Raoultella;48;0;Organism;2018
Salmonella;48;0;Organism;2018
Serratia;48;0;Organism;2018
Resolvase found;48;5;Transpos.;2018
Tn4401;;5;Transpos.;2018
Tn4401 fragmented;;0;Transpos.;2018
CMY;42;0;β-lactamases;2018
CTX-M;42;0;β-lactamases;2018
DHA;42;0;β-lactamases;2018
FOX;42;0;β-lactamases;2018
GES;42;0;β-lactamases;2018
IMP;42;0;β-lactamases;2018
LAP;42;0;β-lactamases;2018
OXA;42;0;β-lactamases;2018
PSE;42;0;β-lactamases;2018
SHV;42;0;β-lactamases;2018
TEM;42;1;β-lactamases;2018
VEB;42;0;β-lactamases;2018
umuC/D;42;2;features;2018
Plasmid-segregation;42;2;features;2018
Toxin-antitoxin;42;2;features;2018
psiA/B;42;2;features;2018
Mercuric Res.;42;2;features;2018
Copper Res.;42;0;features;2018
Arsenic Res.;42;0;features;2018
IncA/C;42;0;Inc-group;2018
IncA/C2;42;0;Inc-group;2018
IncFIA;42;0;Inc-group;2018
IncFIB;42;0;Inc-group;2018
IncFIC;42;0;Inc-group;2018
IncFII;42;0;Inc-group;2018
IncHI1A;42;0;Inc-group;2018
IncHI1B;42;0;Inc-group;2018
IncHI2;42;0;Inc-group;2018
IncHI2A;42;0;Inc-group;2018
IncI2;42;0;Inc-group;2018
IncL/M;42;0;Inc-group;2018
IncN;42;0;Inc-group;2018
IncN2;42;0;Inc-group;2018
IncN3;42;0;Inc-group;2018
IncP;42;0;Inc-group;2018
IncQ1;42;3;Inc-group;2018
IncQ2;42;0;Inc-group;2018
IncU;42;0;Inc-group;2018
IncX3;42;0;Inc-group;2018
IncY;42;0;Inc-group;2018
Acinetobacter;42;0;Organism;2018
Aeromonas;42;0;Organism;2018
Citrobacter;42;0;Organism;2018
Enterbacter;42;0;Organism;2018
Enterobacter;42;0;Organism;2018
Enterobacteriaceae;42;0;Organism;2018
Escherichia;42;0;Organism;2018
Klebsiella;42;4;Organism;2018
Leclercia;42;0;Organism;2018
Morganella;42;0;Organism;2018
Pantoea;42;0;Organism;2018
Proteus;42;0;Organism;2018
Pseudomonas;42;0;Organism;2018
Raoultella;42;0;Organism;2018
Salmonella;42;0;Organism;2018
Serratia;42;0;Organism;2018
Resolvase found;42;5;Transpos.;2018
Tn4401;;0;Transpos.;2018
Tn4401 fragmented;;0;Transpos.;2018
CMY;45;0;β-lactamases;2018
CTX-M;45;0;β-lactamases;2018
DHA;45;0;β-lactamases;2018
FOX;45;0;β-lactamases;2018
GES;45;0;β-lactamases;2018
IMP;45;0;β-lactamases;2018
LAP;45;0;β-lactamases;2018
OXA;45;0;β-lactamases;2018
PSE;45;0;β-lactamases;2018
SHV;45;0;β-lactamases;2018
TEM;45;0;β-lactamases;2018
VEB;45;0;β-lactamases;2018
umuC/D;45;2;features;2018
Plasmid-segregation;45;2;features;2018
Toxin-antitoxin;45;2;features;2018
psiA/B;45;2;features;2018
Mercuric Res.;45;2;features;2018
Copper Res.;45;0;features;2018
Arsenic Res.;45;0;features;2018
IncA/C;45;0;Inc-group;2018
IncA/C2;45;0;Inc-group;2018
IncFIA;45;0;Inc-group;2018
IncFIB;45;0;Inc-group;2018
IncFIC;45;0;Inc-group;2018
IncFII;45;0;Inc-group;2018
IncHI1A;45;0;Inc-group;2018
IncHI1B;45;0;Inc-group;2018
IncHI2;45;0;Inc-group;2018
IncHI2A;45;0;Inc-group;2018
IncI2;45;0;Inc-group;2018
IncL/M;45;0;Inc-group;2018
IncN;45;0;Inc-group;2018
IncN2;45;0;Inc-group;2018
IncN3;45;0;Inc-group;2018
IncP;45;0;Inc-group;2018
IncQ1;45;3;Inc-group;2018
IncQ2;45;0;Inc-group;2018
IncU;45;0;Inc-group;2018
IncX3;45;0;Inc-group;2018
IncY;45;0;Inc-group;2018
Acinetobacter;45;0;Organism;2018
Aeromonas;45;0;Organism;2018
Citrobacter;45;0;Organism;2018
Enterbacter;45;0;Organism;2018
Enterobacter;45;0;Organism;2018
Enterobacteriaceae;45;0;Organism;2018
Escherichia;45;0;Organism;2018
Klebsiella;45;4;Organism;2018
Leclercia;45;0;Organism;2018
Morganella;45;0;Organism;2018
Pantoea;45;0;Organism;2018
Proteus;45;0;Organism;2018
Pseudomonas;45;0;Organism;2018
Raoultella;45;0;Organism;2018
Salmonella;45;0;Organism;2018
Serratia;45;0;Organism;2018
Resolvase found;45;5;Transpos.;2018
Tn4401;;0;Transpos.;2018
Tn4401 fragmented;;0;Transpos.;2018
CMY;122;0;β-lactamases;2017
CTX-M;122;0;β-lactamases;2017
DHA;122;0;β-lactamases;2017
FOX;122;0;β-lactamases;2017
GES;122;0;β-lactamases;2017
IMP;122;0;β-lactamases;2017
LAP;122;0;β-lactamases;2017
OXA;122;0;β-lactamases;2017
PSE;122;0;β-lactamases;2017
SHV;122;0;β-lactamases;2017
TEM;122;1;β-lactamases;2017
VEB;122;0;β-lactamases;2017
umuC/D;122;2;features;2017
Plasmid-segregation;122;0;features;2017
Toxin-antitoxin;122;0;features;2017
psiA/B;122;0;features;2017
Mercuric Res.;122;0;features;2017
Copper Res.;122;0;features;2017
Arsenic Res.;122;0;features;2017
IncA/C;122;0;Inc-group;2017
IncA/C2;122;0;Inc-group;2017
IncFIA;122;0;Inc-group;2017
IncFIB;122;0;Inc-group;2017
IncFIC;122;0;Inc-group;2017
IncFII;122;0;Inc-group;2017
IncHI1A;122;0;Inc-group;2017
IncHI1B;122;0;Inc-group;2017
IncHI2;122;0;Inc-group;2017
IncHI2A;122;0;Inc-group;2017
IncI2;122;0;Inc-group;2017
IncL/M;122;0;Inc-group;2017
IncN;122;3;Inc-group;2017
IncN2;122;0;Inc-group;2017
IncN3;122;0;Inc-group;2017
IncP;122;0;Inc-group;2017
IncQ1;122;0;Inc-group;2017
IncQ2;122;0;Inc-group;2017
IncU;122;0;Inc-group;2017
IncX3;122;0;Inc-group;2017
IncY;122;0;Inc-group;2017
Acinetobacter;122;0;Organism;2017
Aeromonas;122;0;Organism;2017
Citrobacter;122;0;Organism;2017
Enterbacter;122;0;Organism;2017
Enterobacter;122;0;Organism;2017
Enterobacteriaceae;122;0;Organism;2017
Escherichia;122;0;Organism;2017
Klebsiella;122;4;Organism;2017
Leclercia;122;0;Organism;2017
Morganella;122;0;Organism;2017
Pantoea;122;0;Organism;2017
Proteus;122;0;Organism;2017
Pseudomonas;122;0;Organism;2017
Raoultella;122;0;Organism;2017
Salmonella;122;0;Organism;2017
Serratia;122;0;Organism;2017
Resolvase found;122;5;Transpos.;2017
Tn4401;;0;Transpos.;2017
Tn4401 fragmented;;0;Transpos.;2017
CMY;129;0;β-lactamases;2017
CTX-M;129;0;β-lactamases;2017
DHA;129;0;β-lactamases;2017
FOX;129;0;β-lactamases;2017
GES;129;0;β-lactamases;2017
IMP;129;0;β-lactamases;2017
LAP;129;0;β-lactamases;2017
OXA;129;0;β-lactamases;2017
PSE;129;0;β-lactamases;2017
SHV;129;0;β-lactamases;2017
TEM;129;0;β-lactamases;2017
VEB;129;0;β-lactamases;2017
umuC/D;129;0;features;2017
Plasmid-segregation;129;0;features;2017
Toxin-antitoxin;129;0;features;2017
psiA/B;129;0;features;2017
Mercuric Res.;129;0;features;2017
Copper Res.;129;0;features;2017
Arsenic Res.;129;0;features;2017
IncA/C;129;0;Inc-group;2017
IncA/C2;129;0;Inc-group;2017
IncFIA;129;0;Inc-group;2017
IncFIB;129;0;Inc-group;2017
IncFIC;129;0;Inc-group;2017
IncFII;129;0;Inc-group;2017
IncHI1A;129;0;Inc-group;2017
IncHI1B;129;0;Inc-group;2017
IncHI2;129;0;Inc-group;2017
IncHI2A;129;0;Inc-group;2017
IncI2;129;0;Inc-group;2017
IncL/M;129;0;Inc-group;2017
IncN;129;0;Inc-group;2017
IncN2;129;0;Inc-group;2017
IncN3;129;0;Inc-group;2017
IncP;129;0;Inc-group;2017
IncQ1;129;0;Inc-group;2017
IncQ2;129;0;Inc-group;2017
IncU;129;0;Inc-group;2017
IncX3;129;0;Inc-group;2017
IncY;129;0;Inc-group;2017
Acinetobacter;129;0;Organism;2017
Aeromonas;129;0;Organism;2017
Citrobacter;129;0;Organism;2017
Enterbacter;129;0;Organism;2017
Enterobacter;129;0;Organism;2017
Enterobacteriaceae;129;0;Organism;2017
Escherichia;129;0;Organism;2017
Klebsiella;129;0;Organism;2017
Leclercia;129;0;Organism;2017
Morganella;129;0;Organism;2017
Pantoea;129;0;Organism;2017
Proteus;129;0;Organism;2017
Pseudomonas;129;4;Organism;2017
Raoultella;129;0;Organism;2017
Salmonella;129;0;Organism;2017
Serratia;129;0;Organism;2017
Resolvase found;129;5;Transpos.;2017
Tn4401;;0;Transpos.;2017
Tn4401 fragmented;;0;Transpos.;2017
CMY;131;0;β-lactamases;2017
CTX-M;131;0;β-lactamases;2017
DHA;131;0;β-lactamases;2017
FOX;131;0;β-lactamases;2017
GES;131;0;β-lactamases;2017
IMP;131;0;β-lactamases;2017
LAP;131;0;β-lactamases;2017
OXA;131;0;β-lactamases;2017
PSE;131;0;β-lactamases;2017
SHV;131;0;β-lactamases;2017
TEM;131;0;β-lactamases;2017
VEB;131;0;β-lactamases;2017
umuC/D;131;2;features;2017
Plasmid-segregation;131;0;features;2017
Toxin-antitoxin;131;2;features;2017
psiA/B;131;0;features;2017
Mercuric Res.;131;0;features;2017
Copper Res.;131;0;features;2017
Arsenic Res.;131;0;features;2017
IncA/C;131;0;Inc-group;2017
IncA/C2;131;0;Inc-group;2017
IncFIA;131;0;Inc-group;2017
IncFIB;131;0;Inc-group;2017
IncFIC;131;0;Inc-group;2017
IncFII;131;0;Inc-group;2017
IncHI1A;131;0;Inc-group;2017
IncHI1B;131;0;Inc-group;2017
IncHI2;131;0;Inc-group;2017
IncHI2A;131;0;Inc-group;2017
IncI2;131;0;Inc-group;2017
IncL/M;131;0;Inc-group;2017
IncN;131;0;Inc-group;2017
IncN2;131;0;Inc-group;2017
IncN3;131;0;Inc-group;2017
IncP;131;0;Inc-group;2017
IncQ1;131;0;Inc-group;2017
IncQ2;131;0;Inc-group;2017
IncU;131;0;Inc-group;2017
IncX3;131;0;Inc-group;2017
IncY;131;0;Inc-group;2017
Acinetobacter;131;0;Organism;2017
Aeromonas;131;0;Organism;2017
Citrobacter;131;0;Organism;2017
Enterbacter;131;0;Organism;2017
Enterobacter;131;0;Organism;2017
Enterobacteriaceae;131;0;Organism;2017
Escherichia;131;0;Organism;2017
Klebsiella;131;4;Organism;2017
Leclercia;131;0;Organism;2017
Morganella;131;0;Organism;2017
Pantoea;131;0;Organism;2017
Proteus;131;0;Organism;2017
Pseudomonas;131;0;Organism;2017
Raoultella;131;0;Organism;2017
Salmonella;131;0;Organism;2017
Serratia;131;0;Organism;2017
Resolvase found;131;5;Transpos.;2017
Tn4401;;5;Transpos.;2017
Tn4401 fragmented;;0;Transpos.;2017
CMY;107;0;β-lactamases;2017
CTX-M;107;0;β-lactamases;2017
DHA;107;0;β-lactamases;2017
FOX;107;0;β-lactamases;2017
GES;107;0;β-lactamases;2017
IMP;107;0;β-lactamases;2017
LAP;107;0;β-lactamases;2017
OXA;107;0;β-lactamases;2017
PSE;107;0;β-lactamases;2017
SHV;107;1;β-lactamases;2017
TEM;107;0;β-lactamases;2017
VEB;107;0;β-lactamases;2017
umuC/D;107;2;features;2017
Plasmid-segregation;107;0;features;2017
Toxin-antitoxin;107;0;features;2017
psiA/B;107;0;features;2017
Mercuric Res.;107;0;features;2017
Copper Res.;107;0;features;2017
Arsenic Res.;107;0;features;2017
IncA/C;107;0;Inc-group;2017
IncA/C2;107;0;Inc-group;2017
IncFIA;107;0;Inc-group;2017
IncFIB;107;0;Inc-group;2017
IncFIC;107;0;Inc-group;2017
IncFII;107;0;Inc-group;2017
IncHI1A;107;0;Inc-group;2017
IncHI1B;107;0;Inc-group;2017
IncHI2;107;0;Inc-group;2017
IncHI2A;107;0;Inc-group;2017
IncI2;107;0;Inc-group;2017
IncL/M;107;0;Inc-group;2017
IncN;107;0;Inc-group;2017
IncN2;107;0;Inc-group;2017
IncN3;107;0;Inc-group;2017
IncP;107;0;Inc-group;2017
IncQ1;107;0;Inc-group;2017
IncQ2;107;0;Inc-group;2017
IncU;107;0;Inc-group;2017
IncX3;107;3;Inc-group;2017
IncY;107;0;Inc-group;2017
Acinetobacter;107;0;Organism;2017
Aeromonas;107;0;Organism;2017
Citrobacter;107;0;Organism;2017
Enterbacter;107;0;Organism;2017
Enterobacter;107;0;Organism;2017
Enterobacteriaceae;107;0;Organism;2017
Escherichia;107;0;Organism;2017
Klebsiella;107;4;Organism;2017
Leclercia;107;0;Organism;2017
Morganella;107;0;Organism;2017
Pantoea;107;0;Organism;2017
Proteus;107;0;Organism;2017
Pseudomonas;107;0;Organism;2017
Raoultella;107;0;Organism;2017
Salmonella;107;0;Organism;2017
Serratia;107;0;Organism;2017
Resolvase found;107;5;Transpos.;2017
Tn4401;;5;Transpos.;2017
Tn4401 fragmented;;0;Transpos.;2017
CMY;58;0;β-lactamases;2016
CTX-M;58;0;β-lactamases;2016
DHA;58;0;β-lactamases;2016
FOX;58;0;β-lactamases;2016
GES;58;0;β-lactamases;2016
IMP;58;0;β-lactamases;2016
LAP;58;0;β-lactamases;2016
OXA;58;1;β-lactamases;2016
PSE;58;0;β-lactamases;2016
SHV;58;0;β-lactamases;2016
TEM;58;1;β-lactamases;2016
VEB;58;0;β-lactamases;2016
umuC/D;58;2;features;2016
Plasmid-segregation;58;2;features;2016
Toxin-antitoxin;58;2;features;2016
psiA/B;58;2;features;2016
Mercuric Res.;58;2;features;2016
Copper Res.;58;0;features;2016
Arsenic Res.;58;0;features;2016
IncA/C;58;0;Inc-group;2016
IncA/C2;58;0;Inc-group;2016
IncFIA;58;0;Inc-group;2016
IncFIB;58;3;Inc-group;2016
IncFIC;58;0;Inc-group;2016
IncFII;58;0;Inc-group;2016
IncHI1A;58;0;Inc-group;2016
IncHI1B;58;0;Inc-group;2016
IncHI2;58;0;Inc-group;2016
IncHI2A;58;0;Inc-group;2016
IncI2;58;0;Inc-group;2016
IncL/M;58;0;Inc-group;2016
IncN;58;0;Inc-group;2016
IncN2;58;0;Inc-group;2016
IncN3;58;0;Inc-group;2016
IncP;58;0;Inc-group;2016
IncQ1;58;0;Inc-group;2016
IncQ2;58;0;Inc-group;2016
IncU;58;0;Inc-group;2016
IncX3;58;0;Inc-group;2016
IncY;58;0;Inc-group;2016
Acinetobacter;58;0;Organism;2016
Aeromonas;58;0;Organism;2016
Citrobacter;58;0;Organism;2016
Enterbacter;58;0;Organism;2016
Enterobacter;58;0;Organism;2016
Enterobacteriaceae;58;0;Organism;2016
Escherichia;58;0;Organism;2016
Klebsiella;58;4;Organism;2016
Leclercia;58;0;Organism;2016
Morganella;58;0;Organism;2016
Pantoea;58;0;Organism;2016
Proteus;58;0;Organism;2016
Pseudomonas;58;0;Organism;2016
Raoultella;58;0;Organism;2016
Salmonella;58;0;Organism;2016
Serratia;58;0;Organism;2016
Resolvase found;58;5;Transpos.;2016
Tn4401;;0;Transpos.;2016
Tn4401 fragmented;;5;Transpos.;2016
CMY;47;0;β-lactamases;2017
CTX-M;47;0;β-lactamases;2017
DHA;47;0;β-lactamases;2017
FOX;47;0;β-lactamases;2017
GES;47;0;β-lactamases;2017
IMP;47;0;β-lactamases;2017
LAP;47;0;β-lactamases;2017
OXA;47;1;β-lactamases;2017
PSE;47;0;β-lactamases;2017
SHV;47;0;β-lactamases;2017
TEM;47;1;β-lactamases;2017
VEB;47;0;β-lactamases;2017
umuC/D;47;0;features;2017
Plasmid-segregation;47;2;features;2017
Toxin-antitoxin;47;0;features;2017
psiA/B;47;2;features;2017
Mercuric Res.;47;0;features;2017
Copper Res.;47;0;features;2017
Arsenic Res.;47;0;features;2017
IncA/C;47;0;Inc-group;2017
IncA/C2;47;0;Inc-group;2017
